UserID,PolicyID1,PolicyID2,PolicyID3,PolicyID4,PolicyID5,PolicyID6,PolicyID7,PolicyID8,PolicyID9,PolicyID10
86142,1.7,3.0,4.1,3.7,3.7,1.8,1.1,2.1,4.7,
86143,2.8,,2.7,,,2.3,4.1,2.6,1.8,3.6
86144,4.3,4.1,2.1,1.9,,3.4,2.4,,4.8,3.5
86145,,4.5,4.7,2.0,5.0,2.6,,1.1,,
86146,,4.2,3.7,4.8,4.9,1.5,3.1,,3.6,4.1
86147,2.5,4.9,1.6,2.0,,2.9,4.1,,3.1,
86148,1.9,1.5,2.7,3.5,,4.7,,1.9,4.3,4.5
86149,,,4.9,4.8,4.6,,4.8,2.0,3.2,
86150,1.9,,,,1.6,4.7,2.6,2.4,2.4,4.4
86151,,4.6,,1.1,2.9,5.0,2.1,2.4,1.2,
86152,,3.4,,4.6,2.5,,3.9,1.0,,
86153,4.7,1.6,3.8,4.5,2.8,,,,,3.5
86154,,3.0,,1.1,1.1,,4.5,1.8,3.1,
86155,,1.8,3.4,,4.9,,1.4,2.4,2.2,3.0
86156,3.8,1.2,2.3,3.4,2.8,1.9,,,1.3,
86157,3.9,,4.1,4.1,3.6,2.0,3.2,3.4,1.7,
86158,,4.9,4.7,,1.6,3.3,2.9,4.5,4.0,1.4
86159,1.3,4.0,2.7,1.5,2.7,,,4.5,2.5,1.7
86160,,,1.3,3.6,1.5,2.4,3.7,4.3,,3.0
86161,4.7,4.4,1.8,4.3,,1.6,4.0,2.4,3.3,4.3
86162,3.3,4.5,1.1,1.2,1.6,4.7,1.2,3.3,,3.6
86163,,,,,3.3,,1.2,,,2.5
86164,1.5,1.9,,,4.2,3.5,1.4,4.4,1.3,3.4
86165,1.9,3.0,2.6,4.8,3.2,2.7,4.5,,1.8,3.0
86166,4.9,4.8,1.9,2.8,,,2.5,3.1,,
86167,,3.3,2.5,,1.6,1.4,,1.5,1.7,1.6
86168,4.3,,3.2,4.2,4.8,4.2,1.8,1.5,,1.7
86169,3.0,,,,2.7,4.6,,1.1,3.8,1.1
86170,,3.1,,1.4,2.3,3.6,4.1,3.5,1.7,4.4
86171,3.2,1.8,,,4.9,1.7,,,2.2,2.0
86172,2.1,2.1,,2.6,1.8,3.8,1.8,2.8,4.4,2.5
86173,4.3,4.0,3.6,1.8,,4.9,,2.6,3.8,4.4
86174,1.7,3.9,3.4,4.4,4.2,2.3,3.1,,3.5,
86175,1.1,1.0,3.2,1.8,3.6,1.9,4.8,3.9,3.0,3.7
86176,1.5,,1.9,,1.0,4.4,1.3,4.4,,2.9
86177,3.9,,2.6,4.4,,3.6,4.9,2.1,2.0,4.8
86178,3.9,1.5,1.8,2.8,3.2,3.5,1.9,2.6,3.4,2.3
86179,,1.6,,3.0,3.3,,,4.9,1.5,1.3
86180,,4.3,2.7,4.7,4.0,3.8,3.6,4.2,4.4,4.5
86181,4.9,2.9,,2.2,4.6,3.0,1.1,4.0,1.9,2.2
86182,1.2,1.9,4.8,4.3,,3.2,2.0,3.9,4.7,3.4
86183,4.9,,1.5,3.3,,1.7,4.5,1.5,4.4,1.7
86184,1.3,4.6,4.4,4.7,1.3,,4.5,1.1,,
86185,,3.7,4.3,3.9,3.0,3.5,4.2,,1.5,4.2
86186,,,2.4,3.3,,4.8,,,3.5,
86187,,,4.3,1.7,4.8,1.1,,2.4,2.8,
86188,1.2,,2.8,3.1,1.4,4.3,2.3,4.2,2.6,4.7
86189,4.4,1.8,,2.7,,4.4,2.8,1.8,2.2,1.4
86190,2.6,3.5,4.3,2.2,,3.3,4.3,,3.0,2.1
86191,1.8,2.7,1.1,2.8,2.6,3.2,,3.7,4.8,2.9
86192,2.9,1.3,,3.4,,1.0,2.9,,1.0,
86193,2.9,,3.7,2.4,4.1,,,2.7,4.4,4.7
86194,2.2,2.5,,1.8,2.6,4.0,2.5,4.1,1.3,4.3
86195,1.3,4.4,,3.9,,4.3,,4.6,3.4,1.1
86196,,2.4,1.5,4.3,4.1,,3.4,3.4,1.1,
86197,2.5,,2.4,,,4.6,4.7,3.1,,3.9
86198,2.8,,,3.7,,2.5,2.0,4.4,3.1,
86199,4.5,,1.7,,4.5,4.9,1.5,2.1,,
86200,,,,3.5,,,,,2.6,
86201,1.2,2.9,,2.6,2.5,,3.0,2.7,,
86202,,,5.0,1.2,1.2,4.9,,,,
86203,1.1,,4.2,3.8,,3.5,3.7,2.7,3.3,
86204,1.2,2.9,4.8,2.9,,4.2,4.1,3.0,,2.7
86205,1.3,3.7,1.0,2.6,1.8,3.2,,3.1,,
86206,3.4,3.5,4.8,1.1,2.4,,2.5,3.0,2.8,
86207,,1.7,2.6,,,1.4,3.4,,1.8,4.4
86208,4.5,4.9,3.5,4.1,,,3.0,1.6,4.6,1.4
86209,2.0,,4.1,2.6,1.6,1.0,1.7,,4.5,2.4
86210,2.2,4.1,1.6,2.2,3.7,2.1,2.4,,4.5,1.1
86211,2.1,,,3.4,4.4,2.4,2.0,3.4,3.0,4.3
86212,4.5,,4.7,,,1.1,3.7,2.0,4.5,
86213,3.3,,,,1.9,,4.1,3.9,,
86214,3.5,,3.9,,3.3,2.1,2.8,,4.1,2.7
86215,1.8,4.8,5.0,1.5,,4.7,1.1,,3.2,2.0
86216,2.7,,4.6,,4.1,2.5,,,2.0,4.4
86217,2.7,2.6,,1.6,1.7,,,2.7,,2.8
86218,2.2,4.0,,,3.5,4.1,2.5,,3.3,1.2
86219,,,,3.7,1.5,1.4,4.3,2.8,,
86220,4.0,3.7,,4.1,2.8,,,,,
86221,3.3,4.0,2.3,3.3,,,,1.5,3.0,
86222,2.7,,,4.1,,4.2,2.8,2.2,4.5,4.3
86223,2.7,2.6,3.3,3.8,4.1,,,2.1,2.4,4.3
86224,1.7,3.0,3.1,4.5,4.8,4.0,3.1,1.3,3.3,4.5
86225,,2.9,,1.2,1.2,2.2,2.4,4.8,2.2,2.6
86226,3.1,3.6,3.7,4.1,3.4,,2.8,,,1.4
86227,1.6,2.3,1.3,,3.6,,1.9,,1.0,
86228,2.5,4.8,3.0,3.7,,,2.3,1.9,,4.1
86229,2.5,4.3,,,3.2,,2.7,4.2,2.4,4.7
86230,,3.7,,4.0,2.9,1.9,2.3,2.0,,4.6
86231,1.1,2.8,,,4.1,,,,2.8,
86232,4.0,2.0,,2.1,3.8,,4.5,3.4,2.8,
86233,2.7,2.1,3.8,3.0,3.5,,,,4.5,3.3
86234,1.4,,5.0,,,1.5,,1.1,,1.3
86235,,,3.2,,4.2,4.7,,,1.3,3.9
86236,,2.0,3.0,4.5,1.6,,2.4,3.3,2.9,2.0
86237,4.4,1.7,,1.4,,4.3,,2.2,1.8,4.3
86238,,,,,3.4,,1.6,4.0,1.1,4.9
86239,2.8,4.0,,2.5,3.9,3.1,,,,4.8
86240,,4.4,4.7,4.9,1.8,,,,,1.1
86241,4.6,4.2,,2.7,1.5,1.5,,,1.0,1.4
86242,,2.1,,3.8,2.4,1.3,4.0,,4.8,1.1
86243,,4.6,2.8,1.5,4.7,3.8,,,,
86244,3.9,1.1,4.5,4.1,4.3,,,1.9,1.2,4.7
86245,3.7,4.3,,2.1,3.6,1.2,,4.5,,3.0
86246,3.2,2.9,4.1,2.7,4.3,2.5,3.6,3.5,1.4,1.3
86247,2.7,,1.1,2.9,2.5,,1.2,3.3,4.0,2.8
86248,3.1,,3.2,,3.8,,2.1,1.5,3.4,3.4
86249,4.8,2.6,3.9,4.2,,4.2,2.0,,4.7,1.7
86250,,4.4,1.0,3.9,,2.1,,,1.5,2.7
86251,,,4.3,2.6,4.8,4.0,1.4,3.5,2.2,4.6
86252,4.7,,1.5,2.8,4.6,1.8,3.6,2.5,,3.5
86253,3.4,4.0,3.9,2.0,2.2,4.2,2.8,,2.3,1.8
86254,,4.8,4.9,,1.9,,3.1,2.7,,
86255,3.1,,,1.2,3.7,2.2,1.8,3.8,,1.9
86256,1.7,1.9,,2.4,,,2.1,,,3.2
86257,1.5,2.9,3.6,,3.4,4.3,1.7,4.6,1.7,1.7
86258,3.5,1.1,2.7,4.6,3.1,,4.8,4.3,,2.8
86259,4.5,3.7,,2.6,1.7,4.2,,4.3,3.5,3.1
86260,4.6,2.5,4.9,2.5,,4.0,,3.9,1.0,2.3
86261,,1.6,4.7,1.3,2.5,2.4,,4.9,3.8,1.9
86262,3.2,4.1,2.6,,3.9,,,2.2,2.5,
86263,4.8,,3.9,2.8,,2.9,3.8,4.5,4.4,2.7
86264,,4.8,,3.6,5.0,,5.0,,3.0,3.7
86265,2.4,4.2,4.5,2.8,4.6,4.4,3.5,3.1,,
86266,3.9,3.6,,2.4,4.6,,4.7,4.4,2.9,2.1
86267,1.2,3.1,3.2,2.7,4.8,,,2.5,1.7,4.6
86268,4.5,,,,,1.7,,4.8,1.7,3.9
86269,4.4,1.9,2.5,4.6,,,1.4,,3.7,2.7
86270,4.8,4.9,2.3,4.5,2.0,,4.9,4.2,1.9,2.6
86271,4.2,1.6,,3.8,,3.9,4.1,2.4,1.6,2.7
86272,2.5,1.6,3.3,3.9,2.8,2.0,1.5,4.6,3.8,4.6
86273,2.3,2.8,2.9,1.3,,2.0,3.4,4.8,3.9,2.0
86274,,4.0,4.0,,3.9,,3.5,4.7,,1.3
86275,3.6,1.1,3.2,3.1,3.9,,,1.0,,2.4
86276,2.6,2.3,3.1,1.3,1.1,,4.6,1.2,,
86277,4.0,3.7,3.3,2.9,,3.0,1.4,2.4,,1.4
86278,4.1,3.7,,,2.1,3.8,2.7,3.1,1.7,4.1
86279,,2.6,,2.5,1.4,2.2,,3.9,1.3,
86280,1.3,,1.0,,3.4,,2.3,3.9,3.2,4.2
86281,2.7,3.7,1.5,,1.3,,2.9,2.5,1.4,
86282,4.4,,4.2,3.7,,2.4,4.1,1.1,1.7,
86283,1.6,,4.9,1.9,3.0,4.0,2.0,2.3,4.9,
86284,3.8,4.5,,1.3,2.7,,1.5,4.0,,3.9
86285,1.2,3.4,,1.9,2.3,2.3,4.0,3.8,1.6,4.7
86286,2.8,,,,4.4,,3.0,,3.1,
86287,4.1,4.3,3.2,2.7,1.8,1.3,3.2,1.2,,2.5
86288,4.3,2.5,,4.3,,2.6,3.1,,2.8,1.9
86289,,1.7,3.6,,4.2,3.5,,4.6,1.1,3.8
86290,1.1,5.0,3.5,2.7,2.4,1.7,4.5,,3.0,4.1
86291,,1.4,1.9,2.7,3.1,2.6,2.8,1.9,1.6,
86292,1.4,2.7,3.9,3.0,,,3.3,3.6,,3.1
86293,3.7,2.9,3.9,,1.1,4.6,4.1,,4.5,
86294,1.3,2.9,,2.6,,4.8,4.6,1.6,3.0,4.4
86295,1.2,2.3,2.1,,2.7,2.0,4.5,,1.5,3.2
86296,3.9,3.9,4.2,2.7,4.2,2.2,,1.6,,2.2
86297,1.1,2.3,1.8,1.2,,2.4,,1.4,,3.5
86298,4.0,,1.5,2.2,,4.1,,3.4,1.6,4.1
86299,2.2,,1.9,4.0,,1.5,3.7,1.1,,4.0
86300,1.7,,,,2.6,3.3,,2.8,,1.7
86301,,1.2,3.2,3.8,3.4,,4.0,,3.1,3.0
86302,1.3,3.7,,3.0,3.7,,1.3,,1.9,
86303,,,3.2,,,,1.2,4.2,2.1,4.2
86304,2.3,,1.1,4.1,,3.5,2.7,4.1,2.7,
86305,5.0,3.6,1.8,,,,3.9,1.4,,4.0
86306,,2.0,,3.4,3.4,4.0,1.1,,,1.5
86307,2.8,3.9,1.4,4.3,2.0,,2.0,,,5.0
86308,1.1,2.0,3.0,2.6,,,3.6,3.6,2.9,3.0
86309,2.7,3.1,4.2,,5.0,,,1.1,4.3,3.1
86310,,1.2,2.3,1.2,4.0,3.0,,2.1,3.1,2.0
86311,4.2,2.9,4.1,2.8,,,2.2,2.5,4.7,
86312,1.1,,,,4.8,2.6,1.3,2.9,1.8,2.6
86313,,1.9,,,4.8,,1.4,4.5,4.3,
86314,4.9,3.2,,2.5,1.5,1.9,1.4,,,2.1
86315,3.1,3.7,4.2,,2.8,1.8,,,3.9,4.9
86316,1.1,4.4,2.5,,,2.5,,,,2.4
86317,4.3,1.9,3.5,2.2,2.2,,,,,
86318,,1.4,2.6,,,4.4,4.8,2.5,2.6,3.0
86319,2.2,2.7,2.0,1.5,2.3,2.2,,,,
86320,2.7,1.2,,1.4,3.6,,2.9,1.3,3.5,1.3
86321,3.3,4.8,4.5,,3.9,2.8,2.2,1.9,3.2,1.6
86322,2.0,,2.5,3.4,3.7,,4.9,,2.3,4.4
86323,1.6,1.5,2.6,4.1,4.5,4.7,,4.0,,4.2
86324,,3.2,,3.0,3.4,3.1,3.6,,3.5,1.1
86325,2.8,1.9,3.2,,4.6,,2.1,4.5,3.2,1.6
86326,1.9,3.4,4.7,5.0,1.1,4.0,4.6,4.2,,1.1
86327,2.2,4.2,,2.5,2.5,,,,4.4,
86328,2.5,,3.1,,2.3,2.0,3.5,,,4.5
86329,3.8,3.5,,3.3,,,3.2,1.0,3.2,4.8
86330,3.1,1.4,2.4,1.5,,3.1,4.1,2.1,2.9,4.8
86331,2.4,4.2,5.0,,1.7,4.9,3.6,4.6,4.7,3.1
86332,2.2,2.6,2.9,3.5,4.1,1.2,,,1.9,1.6
86333,3.3,4.8,2.2,,2.2,,2.4,4.4,3.0,2.8
86334,,1.8,,1.2,4.1,,4.6,3.2,1.8,4.5
86335,,,2.7,2.7,2.5,4.0,,4.5,,2.5
86336,3.9,1.9,4.7,3.2,,,1.4,,2.2,3.9
86337,4.6,,4.3,,4.7,4.8,2.7,1.8,4.5,4.1
86338,1.3,,1.6,,3.0,4.0,,1.0,1.4,
86339,3.8,2.7,3.0,,2.8,3.2,2.8,3.3,,
86340,1.1,,3.2,2.2,,,2.4,,3.1,
86341,,3.2,2.5,3.3,2.4,,1.7,3.2,2.1,2.8
86342,4.2,1.9,,,,2.7,1.5,3.7,,
86343,,,,,,4.4,4.7,2.6,,
86344,2.1,2.7,4.1,,2.4,4.8,2.7,1.1,,3.7
86345,,4.6,4.9,2.5,1.8,4.3,4.9,1.5,1.9,4.8
86346,,,3.3,3.9,2.1,2.6,2.3,4.9,,
86347,2.7,1.1,,3.5,1.8,,,4.1,,2.3
86348,2.2,4.1,1.9,,3.4,3.5,2.7,4.9,1.4,
86349,2.5,,,2.7,2.6,,4.0,4.0,3.4,
86350,3.6,,,1.7,,1.6,2.2,,2.5,3.8
86351,,,,4.9,,1.3,4.7,,1.6,2.5
86352,3.2,,,3.9,2.4,2.1,,2.0,3.0,4.6
86353,5.0,3.5,,3.6,3.3,,1.4,2.5,3.4,4.1
86354,2.4,4.0,1.6,1.4,,2.0,,,,4.4
86355,1.1,3.5,,2.0,4.2,2.8,1.3,3.4,,
86356,,2.8,3.9,,3.9,,3.6,,2.3,4.7
86357,,5.0,2.9,,3.7,4.9,,,4.8,2.1
86358,,2.0,4.2,,4.2,3.1,4.6,4.6,,
86359,,1.6,1.6,1.9,1.6,2.6,3.4,3.3,4.3,2.1
86360,4.0,3.7,,,3.2,4.9,4.3,,1.9,1.1
86361,1.5,1.7,,2.6,,2.5,3.4,4.8,,
86362,2.5,,,3.9,1.4,3.2,,2.6,1.4,3.5
86363,,1.9,,,,4.0,4.7,3.9,,1.2
86364,2.6,1.7,,1.7,,3.9,3.1,,4.2,3.9
86365,,3.2,4.2,3.4,,2.0,1.0,1.6,4.7,4.2
86366,2.4,4.1,1.8,2.2,2.9,1.1,2.8,3.2,,4.0
86367,2.1,,,,1.5,3.0,4.7,4.8,3.7,
86368,,4.7,2.6,,4.6,4.4,3.0,3.5,3.5,
86369,2.4,1.5,4.1,3.2,1.7,,3.4,1.5,4.4,
86370,,4.9,,,1.7,4.3,1.7,,4.0,2.5
86371,1.4,3.5,3.6,1.9,,4.9,3.8,3.7,4.5,1.6
86372,3.7,2.2,1.6,,3.5,1.1,4.4,3.1,2.1,
86373,3.0,,3.7,,4.9,,3.8,,1.1,2.1
86374,3.8,2.8,2.5,,,1.5,3.4,1.9,4.9,1.9
86375,2.1,,2.1,4.3,1.0,,5.0,,2.6,
86376,1.3,,,,1.8,,3.7,,3.9,2.3
86377,3.9,3.7,1.2,1.8,3.3,,3.6,3.2,2.3,3.9
86378,2.0,1.4,3.4,,3.9,1.5,4.6,,,
86379,2.5,,4.3,3.8,3.4,4.9,,,3.5,2.9
86380,,,4.3,5.0,2.4,1.1,,,2.2,
86381,,3.4,2.4,1.3,1.1,,3.9,,2.8,3.0
86382,3.0,,4.3,4.0,,,4.1,4.8,3.2,1.4
86383,,1.6,1.8,1.3,,1.9,1.9,3.3,,
86384,3.0,1.8,,,,,3.9,2.6,,4.4
86385,3.6,4.9,4.3,4.4,2.7,4.5,3.7,1.3,4.6,1.5
86386,1.6,,4.6,3.4,,4.9,,,1.1,2.0
86387,1.6,,,2.7,,2.5,3.4,4.3,3.5,3.0
86388,2.5,1.4,2.9,3.6,,3.8,3.7,3.8,4.4,
86389,2.0,,4.2,,1.2,,3.6,2.8,2.6,3.2
86390,3.5,,1.5,3.6,2.2,4.0,2.1,2.8,1.6,1.8
86391,1.1,5.0,2.8,4.5,4.5,4.0,,,4.9,
86392,3.7,2.7,3.8,4.8,2.4,3.8,3.0,3.3,1.6,1.1
86393,,1.5,,,4.5,4.7,4.8,3.2,3.0,
86394,2.3,,1.7,1.2,,,2.1,2.4,4.2,
86395,3.7,2.5,,,4.7,4.2,3.6,3.6,3.2,1.1
86396,3.2,1.7,4.6,3.7,4.7,1.2,,1.2,2.1,
86397,1.9,3.2,4.8,3.5,,,,1.9,2.6,
86398,2.4,2.0,4.4,3.4,2.4,3.1,4.4,4.2,3.5,1.2
86399,1.9,2.3,1.2,,,2.3,,,3.3,1.4
86400,2.1,2.7,4.2,1.5,3.4,3.1,3.9,3.0,4.8,
86401,2.2,4.8,,,1.2,1.9,,1.3,1.9,3.0
86402,4.4,2.0,4.1,1.0,4.3,2.1,2.6,1.3,,3.0
86403,3.5,3.8,4.1,2.4,3.4,1.5,1.1,3.7,1.1,3.0
86404,1.9,,1.4,1.7,4.2,,4.2,2.5,4.2,2.9
86405,3.1,2.9,,4.3,1.2,,,4.4,,1.2
86406,2.9,,2.0,4.1,3.1,2.3,,4.7,2.3,
86407,1.8,1.8,2.4,3.2,1.1,3.7,,1.8,4.3,3.2
86408,,4.8,1.3,2.6,2.0,3.1,2.0,,2.7,2.4
86409,,1.9,5.0,3.6,,1.7,2.9,,,4.5
86410,3.3,1.6,,,2.4,4.7,,4.1,,1.9
86411,4.0,,,1.5,,2.8,,4.0,,1.3
86412,2.4,4.1,4.0,3.5,4.6,3.4,1.5,,4.1,3.7
86413,2.5,,,4.5,,4.5,3.8,1.5,,1.1
86414,3.5,2.7,4.9,1.3,4.8,4.5,4.0,,3.8,1.2
86415,3.0,3.4,,,,,3.7,,1.5,1.8
86416,3.8,4.6,1.4,2.2,1.7,,,4.5,3.1,1.6
86417,3.5,,4.7,,2.8,2.9,,4.8,,
86418,4.4,2.2,1.2,3.5,1.7,,,3.5,1.2,
86419,,1.5,,4.5,,4.3,,4.3,,2.9
86420,2.0,1.1,,1.3,,1.5,2.1,2.1,1.1,1.4
86421,1.5,3.8,2.7,,2.3,2.2,1.9,,,
86422,1.6,,,3.8,2.0,2.6,1.1,1.4,4.9,2.2
86423,2.8,1.6,,3.4,2.3,,3.0,,2.0,
86424,3.3,2.2,4.2,,,,1.2,2.8,4.6,1.8
86425,2.8,3.4,2.7,3.1,,1.8,3.9,2.1,1.6,3.9
86426,2.3,1.8,4.4,3.8,2.6,,,2.7,,4.9
86427,4.9,3.3,,4.3,2.8,4.7,5.0,,2.9,2.8
86428,4.6,,,2.2,3.9,,4.6,1.8,,4.0
86429,4.6,2.9,4.9,,4.1,2.0,3.6,4.7,,2.0
86430,4.2,3.3,,4.1,2.8,3.8,1.1,1.5,2.5,
86431,,,1.8,2.6,1.9,,3.0,5.0,3.5,
86432,2.7,1.5,1.9,4.5,2.5,3.2,2.5,1.8,3.7,
86433,1.1,1.5,1.3,,,2.6,,4.6,1.7,2.7
86434,,1.1,2.9,4.1,,,4.6,3.5,4.6,1.3
86435,1.2,3.1,2.2,3.8,1.4,4.1,3.2,3.6,,1.2
86436,,,,,1.1,,3.5,2.9,2.1,1.3
86437,4.8,,2.4,4.5,,1.7,3.7,2.8,1.4,1.9
86438,2.7,2.0,2.7,1.7,,2.4,3.1,1.2,,4.9
86439,2.1,3.1,4.0,,,,2.1,3.0,3.2,4.7
86440,3.0,2.9,2.4,,,3.8,2.3,1.6,,
86441,1.9,4.7,,4.1,4.4,3.8,1.7,2.9,4.7,3.0
86442,1.9,3.3,3.3,1.0,4.8,,2.6,1.4,4.2,1.1
86443,3.5,,4.0,2.8,1.4,1.8,,4.8,3.5,4.7
86444,4.7,2.2,2.5,3.0,3.7,,,4.2,3.6,
86445,,4.2,,4.1,1.5,2.9,,,,2.0
86446,,,1.9,,2.8,,4.3,,,
86447,1.7,3.0,4.4,2.9,4.1,1.0,,4.9,1.7,3.4
86448,,,4.0,,,1.5,1.6,3.9,3.5,2.1
86449,1.0,,3.2,,4.6,4.5,,1.7,3.7,
86450,,1.2,,2.3,2.1,2.7,,,3.9,
86451,3.1,2.5,2.7,3.7,,3.0,3.4,4.0,,2.0
86452,1.6,,,1.1,4.6,4.5,3.6,3.9,,3.0
86453,2.7,,,1.8,4.6,1.2,1.1,4.8,4.5,4.0
86454,,,1.7,4.2,1.2,3.9,1.4,2.5,2.8,2.1
86455,3.1,4.0,4.4,1.9,,,,,1.2,
86456,2.0,,2.9,,1.0,2.5,3.5,,2.3,4.0
86457,3.4,4.3,3.1,4.8,,4.7,,3.8,,1.6
86458,,,3.2,3.7,,3.3,1.4,,1.0,1.1
86459,1.1,,2.5,,,4.8,,1.4,4.9,2.7
86460,,1.1,1.3,,,3.2,,,3.4,
86461,,4.7,4.9,2.5,4.7,1.8,3.9,1.8,2.9,
86462,1.9,2.3,2.2,4.7,1.5,,2.0,1.1,,1.0
86463,1.9,2.3,2.3,1.1,1.7,3.4,2.0,2.9,2.1,
86464,4.2,4.9,,,3.6,,4.0,1.9,1.3,2.4
86465,5.0,,2.2,3.6,3.7,2.0,2.1,,4.4,3.6
86466,,2.2,2.3,2.8,,1.8,2.9,,4.9,4.8
86467,,3.8,,2.3,1.2,1.5,1.8,4.9,1.9,2.5
86468,,,1.6,4.1,3.6,1.3,,4.2,1.7,4.7
86469,4.2,4.8,1.1,,1.1,3.0,1.8,2.2,4.7,
86470,2.0,,3.0,1.3,3.8,4.0,,3.5,,2.1
86471,2.6,2.0,2.6,3.1,,1.9,,4.8,3.1,3.6
86472,2.2,4.6,,4.9,3.7,1.9,3.0,4.2,1.9,2.6
86473,4.4,1.8,2.2,2.1,4.9,3.0,3.5,,1.4,
86474,,1.4,2.7,1.2,2.5,,,1.4,1.6,3.2
86475,1.1,2.1,2.1,,2.8,1.1,,1.0,4.7,
86476,4.0,4.6,,,,1.7,2.0,,4.5,4.3
86477,4.1,2.7,4.1,3.5,,4.4,3.0,,,1.5
86478,4.1,,,,1.2,,,,,4.6
86479,2.6,4.1,,,2.6,,3.6,3.5,2.9,1.5
86480,2.8,4.1,,4.5,4.5,4.8,,,1.6,
86481,3.3,,2.9,3.8,,1.6,4.5,1.2,3.9,2.3
86482,,4.2,2.6,1.5,,1.6,,4.0,3.2,1.4
86483,4.3,3.2,,2.1,,,3.8,2.4,3.2,
86484,1.1,,,3.6,,,,4.9,,
86485,1.5,,,3.3,,,1.0,4.5,,
86486,3.9,2.4,,4.4,,2.1,4.4,2.9,1.7,2.6
86487,,1.1,,1.5,2.8,3.3,2.0,,1.5,3.2
86488,,1.1,,,3.2,2.8,,4.7,1.7,4.8
86489,2.8,2.8,,,2.1,1.2,,2.0,,1.3
86490,1.0,4.3,,,,,1.7,4.1,1.6,
86491,1.9,4.5,,2.4,1.6,4.9,,1.9,,1.9
86492,,1.8,1.0,,3.7,3.8,1.4,2.7,,3.1
86493,,,1.2,,3.1,2.2,,,,4.9
86494,,3.6,,3.1,4.8,4.9,,3.4,,
86495,2.5,5.0,3.2,2.9,2.1,1.5,1.6,5.0,4.5,1.9
86496,4.5,3.3,3.0,,3.4,3.9,3.2,1.6,4.5,
86497,3.0,3.9,4.8,1.8,3.2,,1.5,,1.4,1.0
86498,,4.0,3.5,4.3,,,4.1,4.0,,
86499,4.7,,1.2,,2.9,3.4,5.0,3.5,3.2,3.0
86500,3.2,1.3,1.7,3.4,1.9,,1.5,1.5,2.0,
86501,3.3,1.9,,2.0,,2.2,3.5,3.2,2.0,
86502,4.4,1.2,,,2.7,2.5,,1.5,2.5,
86503,4.3,1.3,2.8,3.0,4.0,,3.4,,2.2,1.5
86504,2.1,,2.0,1.8,,,,3.1,1.9,1.4
86505,3.8,,,1.7,,2.8,3.2,2.4,,2.7
86506,3.6,4.8,4.6,2.8,4.4,3.3,2.7,4.2,3.9,1.9
86507,2.8,,3.4,4.5,4.8,4.3,1.9,5.0,4.8,1.7
86508,,4.6,2.1,1.1,1.9,4.8,,2.2,2.0,
86509,,4.8,,1.5,1.8,4.7,1.3,3.0,,
86510,4.4,4.3,2.5,1.7,,4.7,1.2,1.9,1.7,
86511,3.7,,,,1.9,1.8,2.8,,4.1,4.1
86512,1.9,3.0,3.1,3.8,3.7,1.7,1.3,4.9,4.1,2.0
86513,,2.9,,2.1,3.5,,,3.1,2.8,
86514,2.7,,,,2.1,1.7,,4.0,3.7,1.3
86515,2.9,,2.5,1.2,,4.0,3.7,1.7,,
86516,,4.0,4.1,4.9,,3.1,4.6,4.4,2.5,4.8
86517,2.4,2.5,1.5,,2.0,,2.6,,4.1,3.4
86518,1.7,,1.7,3.5,3.8,,4.0,3.6,,
86519,3.1,,1.5,4.8,1.9,3.7,4.1,3.7,4.3,4.8
86520,1.0,,2.2,3.5,3.0,4.3,3.6,,1.8,3.2
86521,4.6,,2.8,,2.4,,4.9,,,2.0
86522,4.5,3.4,2.4,3.8,2.9,2.7,3.4,3.5,,3.2
86523,1.1,3.4,,2.4,1.3,1.5,1.1,2.5,,1.1
86524,1.2,1.7,,3.1,3.4,,4.3,2.5,1.9,
86525,,1.9,1.4,4.8,,,2.1,3.4,3.5,
86526,3.9,4.5,3.9,2.0,,,3.4,4.8,1.3,
86527,,1.5,,,,1.8,2.8,1.2,3.1,
86528,4.7,1.2,4.5,4.7,4.9,4.5,3.2,4.9,,3.0
86529,1.4,,3.2,1.1,,1.9,2.8,,2.0,1.9
86530,4.1,4.9,2.1,,1.6,,,4.5,,1.1
86531,,4.9,,2.6,3.9,4.8,2.1,3.5,,4.0
86532,,4.3,3.8,3.0,3.3,1.1,4.5,2.0,1.9,
86533,3.7,4.5,,2.2,2.8,4.4,4.8,,,
86534,3.7,,2.1,,1.5,,4.1,3.2,2.3,
86535,3.2,1.5,,3.1,,2.7,3.1,,2.5,3.6
86536,,,1.2,1.1,2.0,2.5,4.8,,4.8,3.1
86537,3.6,1.4,,3.0,1.4,1.5,3.0,2.5,1.4,2.6
86538,2.5,,4.1,3.7,,3.8,3.8,3.9,,4.9
86539,4.4,2.7,,3.8,2.6,,5.0,2.2,3.7,2.0
86540,2.4,1.9,2.8,4.1,,3.4,2.5,1.1,,
86541,3.2,3.3,1.5,3.5,,4.9,1.8,,4.4,4.2
86542,1.7,2.1,2.4,3.9,3.4,2.0,,3.4,2.0,2.3
86543,,,1.4,,,2.2,4.1,,2.2,
86544,1.4,1.3,,3.1,,,3.6,,3.3,4.8
86545,3.5,1.3,2.7,,4.8,2.8,1.6,4.7,,2.5
86546,,,4.4,4.1,,,1.8,2.5,4.1,4.9
86547,3.7,,3.9,3.4,,3.8,,3.1,3.4,2.8
86548,,,4.2,4.3,1.7,1.0,1.9,,2.0,4.5
86549,,,4.4,2.8,,5.0,1.1,2.3,,1.7
